distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
three_vals,Timsort,hybrid,10,10,reverse,50,0.00001240,0.00001448,0.00006890,0.0001,36,29,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10,10,nearly_sorted,50,0.00000920,0.00001332,0.00004190,0.0001,35,6,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10,10,nearly_sorted,50,0.00000870,0.00001112,0.00003640,0.0001,35,6,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10,10,nearly_sorted,50,0.00002090,0.00002768,0.00009410,0.0002,23,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10,10,nearly_sorted,50,0.00002190,0.00002806,0.00008020,0.0002,24,51,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10,10,nearly_sorted,50,0.00001470,0.00001765,0.00004270,0.0001,37,20,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10,10,nearly_sorted,50,0.00001120,0.00001318,0.00004100,0.0001,39,8,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10,10,nearly_sorted,50,0.00001210,0.00001525,0.00006000,0.0001,45,5,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,nearly_sorted,50,0.00000530,0.00000946,0.00004700,0.0001,17,8,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,nearly_sorted,50,0.00000750,0.00000910,0.00002550,0.0001,24,8,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10,10,nearly_sorted,50,0.00000430,0.00000632,0.00003540,0.0001,10,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10,10,nearly_sorted,50,0.00000770,0.00001615,0.00003730,0.0003,0,10,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10,10,nearly_sorted,50,0.00000840,0.00001507,0.00005770,0.0001,17,8,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10,10,all_identical,50,0.00000500,0.00000569,0.00002360,0.0001,23,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10,10,all_identical,50,0.00000500,0.00001232,0.00003470,0.0001,23,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10,10,all_identical,50,0.00002050,0.00002768,0.00006060,0.0002,19,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10,10,all_identical,50,0.00002140,0.00002922,0.00005750,0.0002,21,51,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10,10,all_identical,50,0.00000890,0.00001049,0.00003100,0.0001,24,9,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10,10,all_identical,50,0.00000370,0.00000634,0.00003210,0.0001,9,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10,10,all_identical,50,0.00001100,0.00001269,0.00003410,0.0001,45,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,all_identical,50,0.00000250,0.00000433,0.00002550,0.0001,9,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,all_identical,50,0.00000240,0.00000467,0.00002480,0.0001,9,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10,10,all_identical,50,0.00000640,0.00000914,0.00006570,0.0001,10,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10,10,all_identical,50,0.00000060,0.00000091,0.00000400,0.0001,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10,10,all_identical,50,0.00000410,0.00000699,0.00003220,0.0001,9,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,20,20,random,50,0.00001880,0.00002160,0.00005220,0.0002,68,17,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,20,20,random,50,0.00001860,0.00002650,0.00007120,0.0002,68,17,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,20,20,random,50,0.00005190,0.00006071,0.00011080,0.0003,63,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,20,20,random,50,0.00005350,0.00006634,0.00017030,0.0003,68,132,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,20,20,random,50,0.00003720,0.00003949,0.00006620,0.0002,93,48,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,20,20,random,50,0.00004630,0.00005091,0.00009430,0.0002,145,51,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,20,20,random,50,0.00004690,0.00005049,0.00013170,0.0002,190,9,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,random,50,0.00002380,0.00002524,0.00004360,0.0002,69,51,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,random,50,0.00004390,0.00005506,0.00012500,0.0002,135,51,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,20,20,random,50,0.00000730,0.00001479,0.00005030,0.0002,20,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,20,20,random,50,0.00000980,0.00001121,0.00003280,0.0005,0,20,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,20,20,random,50,0.00002390,0.00002713,0.00007480,0.0002,69,51,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,20,20,sorted,50,0.00001970,0.00002065,0.00004400,0.0002,72,15,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,20,20,sorted,50,0.00001860,0.00002612,0.00007400,0.0002,72,15,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,20,20,sorted,50,0.00004870,0.00005640,0.00018570,0.0003,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,20,20,sorted,50,0.00005060,0.00005557,0.00011860,0.0003,52,132,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,20,20,sorted,50,0.00004090,0.00004594,0.00014870,0.0002,102,54,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,20,20,sorted,50,0.00000470,0.00000629,0.00004230,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,20,20,sorted,50,0.00004690,0.00004889,0.00008930,0.0002,190,10,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,sorted,50,0.00000480,0.00000977,0.00003900,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,sorted,50,0.00000470,0.00000758,0.00003130,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,20,20,sorted,50,0.00001070,0.00001788,0.00005900,0.0002,20,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,20,20,sorted,50,0.00000970,0.00001079,0.00003500,0.0005,0,20,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,20,20,sorted,50,0.00000500,0.00000517,0.00000900,0.0002,19,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,20,20,reverse,50,0.00002050,0.00002143,0.00004240,0.0002,73,18,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,20,20,reverse,50,0.00001970,0.00002345,0.00005330,0.0002,73,18,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,20,20,reverse,50,0.00004900,0.00005944,0.00013800,0.0003,50,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,20,20,reverse,50,0.00005030,0.00005252,0.00007830,0.0003,51,132,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,20,20,reverse,50,0.00003300,0.00003584,0.00010140,0.0002,88,38,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,20,20,reverse,50,0.00006570,0.00007023,0.00011470,0.0002,154,121,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,20,20,reverse,50,0.00004430,0.00004829,0.00011870,0.0002,190,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,reverse,50,0.00004990,0.00005730,0.00011410,0.0002,138,121,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,reverse,50,0.00007770,0.00008074,0.00013070,0.0002,190,121,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,20,20,reverse,50,0.00000720,0.00001063,0.00003030,0.0002,20,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,20,20,reverse,50,0.00000970,0.00001177,0.00003120,0.0005,0,20,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,20,20,reverse,50,0.00005000,0.00005314,0.00011510,0.0002,138,121,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,20,20,nearly_sorted,50,0.00002070,0.00002289,0.00005880,0.0002,73,19,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,20,20,nearly_sorted,50,0.00001990,0.00002381,0.00006100,0.0002,73,19,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,20,20,nearly_sorted,50,0.00004830,0.00005103,0.00012820,0.0003,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,20,20,nearly_sorted,50,0.00005070,0.00005300,0.00009480,0.0003,53,132,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,20,20,nearly_sorted,50,0.00004140,0.00004410,0.00010470,0.0002,103,55,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,20,20,nearly_sorted,50,0.00001710,0.00001776,0.00003800,0.0002,70,3,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,20,20,nearly_sorted,50,0.00004690,0.00005663,0.00012430,0.0002,190,10,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,nearly_sorted,50,0.00000580,0.00000635,0.00002060,0.0002,22,3,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,nearly_sorted,50,0.00001340,0.00001405,0.00003330,0.0002,54,3,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,20,20,nearly_sorted,50,0.00000730,0.00000920,0.00004990,0.0002,20,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,20,20,nearly_sorted,50,0.00000970,0.00000999,0.00001720,0.0005,0,20,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,20,20,nearly_sorted,50,0.00000610,0.00000632,0.00000980,0.0002,22,3,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,20,20,all_identical,50,0.00000890,0.00000933,0.00001540,0.0002,43,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,20,20,all_identical,50,0.00000890,0.00001042,0.00005230,0.0002,43,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,20,20,all_identical,50,0.00004810,0.00005066,0.00009800,0.0003,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,20,20,all_identical,50,0.00005070,0.00005852,0.00011770,0.0003,52,132,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,20,20,all_identical,50,0.00001960,0.00002162,0.00005850,0.0002,54,19,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,20,20,all_identical,50,0.00000470,0.00000559,0.00002680,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,20,20,all_identical,50,0.00004400,0.00004631,0.00007620,0.0002,190,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,all_identical,50,0.00000470,0.00000740,0.00004380,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,all_identical,50,0.00000460,0.00000508,0.00002050,0.0002,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,20,20,all_identical,50,0.00000710,0.00000853,0.00002820,0.0002,20,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,20,20,all_identical,50,0.00000050,0.00000087,0.00000290,0.0002,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,20,20,all_identical,50,0.00000500,0.00000555,0.00002090,0.0002,19,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,50,50,random,50,0.00004710,0.00005537,0.00011380,0.0004,182,44,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,50,50,random,50,0.00004600,0.00004796,0.00006920,0.0004,182,44,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,50,50,random,50,0.00016500,0.00018023,0.00031610,0.0008,200,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,50,50,random,50,0.00016710,0.00017433,0.00026040,0.0008,210,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,50,50,random,50,0.00014730,0.00016472,0.00025870,0.0004,337,169,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,50,50,random,50,0.00038750,0.00042058,0.00063060,0.0004,972,347,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,50,50,random,50,0.00036860,0.00039263,0.00061250,0.0004,1225,30,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,random,50,0.00017750,0.00019092,0.00027620,0.0004,396,347,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,random,50,0.00035620,0.00037615,0.00054400,0.0004,874,347,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,50,50,random,50,0.00001550,0.00002009,0.00006880,0.0004,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,50,50,random,50,0.00001920,0.00002230,0.00006850,0.0012,0,50,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,50,50,random,50,0.00013250,0.00015374,0.00028380,0.0008,300,263,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,50,50,sorted,50,0.00004340,0.00004655,0.00011340,0.0004,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,50,50,sorted,50,0.00004260,0.00005528,0.00011760,0.0004,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,50,50,sorted,50,0.00015230,0.00016470,0.00033550,0.0008,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,50,50,sorted,50,0.00015420,0.00017121,0.00025250,0.0008,161,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,50,50,sorted,50,0.00014950,0.00015495,0.00024040,0.0004,334,179,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,50,50,sorted,50,0.00001130,0.00001585,0.00006180,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,50,50,sorted,50,0.00036590,0.00038301,0.00053710,0.0004,1225,21,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,sorted,50,0.00001220,0.00001776,0.00005700,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,sorted,50,0.00001110,0.00001321,0.00003410,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,50,50,sorted,50,0.00001540,0.00001696,0.00004710,0.0004,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,50,50,sorted,50,0.00001900,0.00002741,0.00008410,0.0012,0,50,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,50,50,sorted,50,0.00003090,0.00003682,0.00009220,0.0008,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,50,50,reverse,50,0.00004360,0.00004700,0.00008070,0.0004,168,40,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,50,50,reverse,50,0.00004260,0.00004567,0.00010870,0.0004,168,40,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,50,50,reverse,50,0.00015750,0.00016909,0.00026190,0.0008,176,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,50,50,reverse,50,0.00015510,0.00017118,0.00040540,0.0008,166,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,50,50,reverse,50,0.00012470,0.00012895,0.00018550,0.0004,300,139,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,50,50,reverse,50,0.00056970,0.00060891,0.00109150,0.0004,1072,809,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,50,50,reverse,50,0.00036290,0.00038833,0.00059010,0.0004,1225,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,reverse,50,0.00042550,0.00045411,0.00074180,0.0004,856,809,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,reverse,50,0.00060740,0.00066526,0.00092920,0.0004,1180,809,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,50,50,reverse,50,0.00001540,0.00001727,0.00004050,0.0004,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,50,50,reverse,50,0.00001890,0.00002033,0.00004320,0.0012,0,50,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,50,50,reverse,50,0.00014620,0.00016784,0.00037150,0.0008,316,301,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,50,50,nearly_sorted,50,0.00004350,0.00004601,0.00011010,0.0004,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,50,50,nearly_sorted,50,0.00004260,0.00005197,0.00009620,0.0004,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,50,50,nearly_sorted,50,0.00015870,0.00016867,0.00022810,0.0008,179,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,50,50,nearly_sorted,50,0.00016320,0.00018517,0.00033050,0.0008,194,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,50,50,nearly_sorted,50,0.00014600,0.00015669,0.00029840,0.0004,328,174,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,50,50,nearly_sorted,50,0.00027260,0.00029722,0.00040050,0.0004,847,84,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,50,50,nearly_sorted,50,0.00036660,0.00038343,0.00055120,0.0004,1225,21,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,nearly_sorted,50,0.00004320,0.00005971,0.00011470,0.0004,133,84,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,nearly_sorted,50,0.00007610,0.00008013,0.00019230,0.0004,235,84,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,50,50,nearly_sorted,50,0.00001560,0.00002345,0.00006770,0.0004,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,50,50,nearly_sorted,50,0.00001910,0.00002105,0.00004220,0.0012,0,50,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,50,50,nearly_sorted,50,0.00005200,0.00005437,0.00007370,0.0008,135,104,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,50,50,all_identical,50,0.00002030,0.00003156,0.00008910,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,50,50,all_identical,50,0.00001990,0.00002351,0.00008700,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,50,50,all_identical,50,0.00015210,0.00016797,0.00029060,0.0008,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
